Specimen ID,Intermediate host (if applicable),Taxonomic name,Lifestage,Country,Locality,Collection date,Storage method,No. of samples
8187763,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,1/24/2012,FTA card /dry,36
8187764,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,1/24/2012,FTA card /dry,6
8187765,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,1/24/2012,FTA card /dry,20
8187766,,Schistosoma mansoni,miracidia,Tanzania,Kasenyi,1/25/2012,FTA card /dry,28
8187767,,Schistosoma mansoni,miracidia,Tanzania,Kasenyi,1/25/2012,FTA card /dry,26
8187769,,Schistosoma mansoni,miracidia,Tanzania,Kasenyi,1/25/2012,FTA card /dry,8
8187770,,Schistosoma mansoni,miracidia,Tanzania,Kasenyi,1/25/2012,FTA card /dry,6
8187771,,Schistosoma mansoni,miracidia,Tanzania,Kasenyi,1/25/2012,FTA card /dry,36
8187772,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,38
8187773,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,2
8187774,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,40
8187775,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,39
8187776,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,39
8187777,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,42
8187778,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,46
8187779,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,2
8187780,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,14
8187781,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,2
8187782,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,2
8187783,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,9
8187786,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,36
8187787,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,1/26/2012,FTA card /dry,20
8187788,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,46
8187789,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,47
8187790,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,3
8187791,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,49
8187792,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,28
8187793,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,45
8187794,,Schistosoma mansoni,miracidia,Tanzania,Luhara,1/27/2012,FTA card /dry,21
8187796,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,34
8187797,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,32
8187798,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,48
8187799,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,43
8187800,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,2
8187801,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,5
8187803,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,49
8187804,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,63
8187805,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,41
8187806,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,17
8187807,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,31
8187808,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,11
8187809,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,32
8187810,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,9
8187811,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,6
8187812,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,10
8187813,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,23
8187814,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,43
8187815,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,13
8187816,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,11
8187820,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,23
8187821,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,38
8187822,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,29
8187823,,Schistosoma mansoni,miracidia,Tanzania,Kabita,1/30/2012,FTA card /dry,49
8187824,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,11
8187825,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,23
8187826,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,17
8187827,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,36
8187828,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,34
8187829,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,43
8187830,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,50
8187831,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,34
8187832,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,49
8187833,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,48
8187834,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,44
8187835,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,47
8187836,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,46
8187838,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,34
8187839,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,43
8187840,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,43
8187841,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,25
8187842,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,53
8187843,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,48
8187844,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,45
8187845,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,46
8187846,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,27
8187847,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,32
8187848,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,79
8187849,,Schistosoma haematobium,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,1
8187850,,Schistosoma haematobium,miracidia,Tanzania,Sekagi,1/31/2012,FTA card /dry,1
8187851,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,2/1/2012,FTA card /dry,22
8187856,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,2/1/2012,FTA card /dry,4
8187857,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,2/1/2012,FTA card /dry,9
8187860,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,2/1/2012,FTA card /dry,5
8187861,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/8/2013,FTA card /dry,8
8187862,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,28
8187863,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,40
8187864,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,40
8187865,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,47
8187866,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,35
8187867,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,19
8187868,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/9/2013,FTA card /dry,36
8187869,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/10/2013,FTA card /dry,3
8187870,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/10/2013,FTA card /dry,4
8187871,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/10/2013,FTA card /dry,12
8187873,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/11/2013,FTA card /dry,7
8187874,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/11/2013,FTA card /dry,23
8187875,,Schistosoma mansoni,miracidia,Tanzania,Mwangika,5/18/2013,FTA card /dry,7
8187876,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,44
8187877,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,45
8187878,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,44
8187879,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,30
8187880,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,49
8187881,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,40
8187882,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,4
8187884,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,11
8187885,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,44
8187886,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,24
8187887,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,43
8187888,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,42
8187889,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/20/2013,FTA card /dry,4
8187891,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,39
8187892,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,34
8187893,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,34
8187894,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,52
8187895,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,48
8187896,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,43
8187897,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,43
8187898,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,43
8187899,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,41
8187900,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,43
8187901,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,34
8187902,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,42
8187903,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,48
8187904,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,13
8187905,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/21/2013,FTA card /dry,19
8187906,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,36
8187908,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,16
8187909,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,44
8187910,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,10
8187911,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,44
8187912,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,18
8187913,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,34
8187914,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,44
8187915,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,12
8187916,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,25
8187917,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/21/2013,FTA card /dry,46
8187918,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/22/2013,FTA card /dry,51
8187919,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/22/2013,FTA card /dry,40
8187920,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/22/2013,FTA card /dry,10
8187921,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/22/2013,FTA card /dry,39
8187922,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/22/2013,FTA card /dry,47
8187923,,Schistosoma mansoni,miracidia,Tanzania,Sekagi,5/22/2013,FTA card /dry,21
8187925,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/22/2013,FTA card /dry,13
8187926,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,44
8187927,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,3
8187928,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,42
8187929,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,43
8187930,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,3
8187931,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,53
8187932,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,46
8187933,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,29
8187934,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,54
8187935,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,37
8187936,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,36
8187937,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,37
8187938,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,44
8187939,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,40
8187940,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,38
8187942,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,40
8187943,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,57
8187944,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,42
8187945,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,51
8187946,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,46
8187947,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,42
8187948,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,35
8187949,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/24/2013,FTA card /dry,51
8187950,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/24/2013,FTA card /dry,3
8187951,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/25/2013,FTA card /dry,8
8187952,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/25/2013,FTA card /dry,3
8187953,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/25/2013,FTA card /dry,3
8187954,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/25/2013,FTA card /dry,32
8187955,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/25/2013,FTA card /dry,16
8187956,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/25/2013,FTA card /dry,2
8187957,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/25/2013,FTA card /dry,17
8187959,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/25/2013,FTA card /dry,33
8187960,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/27/2013,FTA card /dry,52
8187961,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/27/2013,FTA card /dry,45
8187962,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/27/2013,FTA card /dry,46
8187963,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/27/2013,FTA card /dry,1
8187964,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/27/2013,FTA card /dry,2
8187965,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,34
8187966,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,36
8187967,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,40
8187968,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,47
8187969,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,39
8187970,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,18
8187971,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,8
8187972,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,66
8187973,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,47
8187974,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,43
8187975,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,52
8187977,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/1/2014,FTA card /dry,36
8187978,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/1/2014,FTA card /dry,47
8187979,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/1/2014,FTA card /dry,45
8187980,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/1/2014,FTA card /dry,43
8187981,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/1/2014,FTA card /dry,46
8187982,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/1/2014,FTA card /dry,45
8187983,,Schistosoma mansoni,miracidia,Tanzania,Nyangilingi,5/1/2014,FTA card /dry,45
8187984,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/6/2014,FTA card /dry,14
8187985,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,57
8187986,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,23
8187987,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,66
8187988,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,59
8187989,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,50
8187990,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,66
8187991,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,66
8187992,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,45
8187994,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,66
8187995,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,59
8187996,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,54
8187997,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,68
8187998,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,66
8187999,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/6/2014,FTA card /dry,25
8188000,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/6/2014,FTA card /dry,23
8188001,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/7/2014,FTA card /dry,33
8188002,,Schistosoma mansoni,miracidia,Tanzania,Luchelele,5/7/2014,FTA card /dry,70
8188003,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/7/2014,FTA card /dry,55
8188004,,Schistosoma mansoni,miracidia,Tanzania,Isamilo,5/7/2014,FTA card /dry,59
8188005,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,66
8188006,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,71
8188007,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,7
8188008,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,78
8188009,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,76
8188011,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,62
8188012,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,62
8188013,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,68
8188014,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,66
8188015,,Schistosoma mansoni,miracidia,Tanzania,Bukumbi,5/7/2014,FTA card /dry,8
8188016,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,78
8188017,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,58
8188018,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,73
8188019,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,74
8188020,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,68
8188021,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,69
8188022,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,71
8188023,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,72
8188024,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,67
8188025,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,67
8188026,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,69
8188028,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,70
8188029,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,71
8188030,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,2
8188031,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,27
8188032,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,5
8188033,,Schistosoma mansoni,miracidia,Tanzania,Nyamatongo,5/10/2014,FTA card /dry,6
8188034,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,82
8188035,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,66
8188036,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,25
8188037,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,22
8188038,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,22
8188039,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,80
8188040,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,18
8188041,,Schistosoma mansoni,miracidia,Tanzania,Kasomeko,5/11/2014,FTA card /dry,41
8188042,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/13/2014,FTA card /dry,56
8188043,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/13/2014,FTA card /dry,63
8188044,,Schistosoma mansoni,miracidia,Tanzania,Nyandago,5/13/2014,FTA card /dry,62
